96055145	36	-239	-239	-239	-231	-1069	-1301	-1690	-1376	-822
96111776	36	-435	-435	-435	-1224	-1014	-2127	-1716	-1382	-773
96116286	36	-446	-446	-446	662	-1414	-2260	-1740	-1382	-733
96120628	36	-494	-494	-494	1472	-1681	-1577	-1762	-1379	-695
96124908	36	-544	-544	-544	-310	-1290	-1713	-1779	-1383	-664
96129222	36	-593	-593	-593	-954	-1897	-2274	-1797	-1391	-640
96133630	36	-628	-628	-628	-1389	-2936	-2818	-1816	-1401	-622
96137920	36	-664	-664	-664	-3583	-1740	-3015	-1828	-1420	-608
96142188	36	-685	-685	-685	-4019	-1442	-1771	-1838	-1441	-594
96146513	36	-707	-707	-707	-1574	-1748	-203	-1848	-1452	-576
96150842	36	-742	-742	-742	478	-1221	1703	-1854	-1457	-554
96155163	36	-766	-766	-766	-100	-2142	225	-1863	-1464	-540
96159463	36	-785	-785	-785	521	-4334	-2617	-1880	-1469	-538
96163875	36	-800	-800	-800	777	-5325	-4068	-1899	-1473	-544
96168167	36	-829	-829	-829	-2872	-3328	-4024	-1909	-1491	-551
96172582	36	-843	-843	-843	-4361	-2929	-2204	-1917	-1516	-553
96176890	36	-843	-843	-843	-2438	-2947	-986	-1925	-1533	-552
96181269	36	-865	-865	-865	-2687	-777	348	-1924	-1551	-546
96185576	36	-890	-890	-890	-2266	-1030	596	-1923	-1568	-540
96189854	36	-903	-903	-903	1062	-4186	-1109	-1934	-1572	-542
96194278	36	-897	-897	-897	1391	-4966	-2674	-1948	-1575	-551
96198574	36	-904	-904	-904	-1416	-2984	-4035	-1954	-1589	-564
96202889	36	-920	-920	-920	-1285	-3823	-3965	-1962	-1603	-579
96207189	36	-923	-923	-923	124	-3844	-3659	-1970	-1611	-593
96211507	36	-943	-943	-943	-2054	-945	-2881	-1967	-1627	-604
96215796	36	-958	-958	-958	-2922	-1151	-904	-1965	-1648	-609
96220129	36	-965	-965	-965	-1111	-2946	-533	-1969	-1661	-612
96224522	36	-968	-968	-968	-586	-3738	228	-1976	-1672	-613
96228834	36	-968	-968	-968	-3064	-4365	-798	-1986	-1693	-617
96233215	36	-969	-969	-969	-2650	-5461	-2714	-1999	-1712	-630
96237538	36	-966	-966	-966	-467	-4794	-3486	-2010	-1723	-645
96241832	36	-992	-992	-992	-2093	-2295	-4640	-2011	-1740	-665
96246221	36	-1003	-1003	-1003	-2362	-3119	-3506	-2015	-1759	-681
96250558	36	-989	-989	-989	-477	-4488	-3328	-2024	-1769	-697
96254971	36	-1006	-1006	-1006	-1886	-2231	-3171	-2024	-1786	-711
96259274	36	-1021	-1021	-1021	-3124	-2146	-1327	-2024	-1807	-719
96263562	36	-1023	-1023	-1023	-339	-5263	-420	-2036	-1818	-724
96267862	36	-1012	-1012	-1012	2467	-5428	748	-2048	-1818	-725
96272273	36	-1018	-1018	-1018	1066	-2770	13	-2051	-1823	-728
96276727	36	-1043	-1043	-1043	903	-3244	-447	-2055	-1829	-732
96281161	36	-1029	-1029	-1029	2584	-4798	-983	-2065	-1829	-740
96285694	36	-1026	-1026	-1026	189	-2431	-2734	-2065	-1837	-753
96290130	36	-1034	-1034	-1034	-2950	-1106	-1662	-2060	-1858	-763
96294658	36	-1039	-1039	-1039	-1842	-3075	-1917	-2063	-1875	-774
96299113	36	-1055	-1055	-1055	-1584	-3652	-2141	-2069	-1890	-786
96303498	36	-1056	-1056	-1056	-2909	-3828	-2212	-2075	-1911	-798
96308033	36	-1061	-1061	-1061	-489	-5500	-3424	-2087	-1923	-815
96312464	36	-1063	-1063	-1063	1299	-5194	-2279	-2098	-1927	-827
96316975	36	-1054	-1054	-1054	-789	-3420	-3995	-2102	-1940	-846
96321419	36	-1039	-1039	-1039	-732	-3908	-5329	-2108	-1952	-870
96325831	36	-1030	-1030	-1030	1826	-3473	-4544	-2112	-1954	-891
96330262	36	-1063	-1063	-1063	934	-1895	-5712	-2110	-1959	-917
96334676	36	-1064	-1064	-1064	-1006	-3691	-4826	-2115	-1973	-939
96339128	36	-1027	-1027	-1027	362	-5420	-4820	-2126	-1980	-961
96343549	36	-1041	-1041	-1041	215	-3069	-5529	-2129	-1988	-986
96348064	36	-1057	-1057	-1057	-1352	-2494	-5113	-2129	-2003	-1009
96352484	36	-1051	-1051	-1051	1141	-4118	-6207	-2135	-2008	-1037
96356983	36	-1046	-1046	-1046	2934	-1886	-5578	-2133	-2005	-1062
96361394	36	-1055	-1055	-1055	638	85	-5822	-2124	-2012	-1087
96365810	36	-1062	-1062	-1062	525	-2051	-6246	-2123	-2019	-1114
96370368	36	-1031	-1031	-1031	1178	-3686	-4091	-2127	-2023	-1133
96374798	36	-1033	-1033	-1033	-2121	-2388	-5296	-2127	-2040	-1157
96379347	36	-1039	-1039	-1039	-3938	-3242	-5913	-2130	-2064	-1183
96383782	36	-1012	-1012	-1012	-1664	-4383	-6792	-2138	-2079	-1213
96388225	36	-1022	-1022	-1022	-1504	-1935	-7837	-2136	-2093	-1246
96392698	36	-1025	-1025	-1025	-2450	-2129	-6329	-2135	-2111	-1274
96397113	36	-1009	-1009	-1009	-396	-4172	-8037	-2141	-2120	-1308
96401564	36	-1020	-1020	-1020	-493	-2559	-8326	-2141	-2130	-1342
96405977	36	-1028	-1028	-1028	-3465	-1923	-7255	-2139	-2152	-1373
96410508	36	-1020	-1020	-1020	-3092	-4397	-7437	-2147	-2172	-1404
96414947	36	-1003	-1003	-1003	-1587	-4582	-5613	-2155	-2185	-1429
96419479	36	-1020	-1020	-1020	-3089	-2750	-6755	-2157	-2205	-1457
96423946	36	-1033	-1033	-1033	-2967	-3925	-7761	-2163	-2225	-1489
96428458	36	-990	-990	-990	-1467	-5318	-7321	-2173	-2237	-1520
96485170	36	-957	-957	-957	-898	-4922	-8401	-2184	-2248	-1556
96489621	36	-938	-938	-938	-1512	-4266	-8435	-2192	-2260	-1591
96493987	36	-893	-893	-893	-2174	-5312	-7160	-2205	-2274	-1621
96498275	36	-829	-829	-829	-2026	-7575	-7216	-2227	-2286	-1649
96502589	36	-777	-777	-777	-3344	-7363	-8101	-2247	-2302	-1681
96507334	36	-733	-733	-733	-4096	-7680	-6251	-2269	-2321	-1705
96511685	36	-691	-691	-691	-2498	-8727	-5538	-2295	-2333	-1726
96515993	36	-660	-660	-660	-1261	-7917	-4972	-2317	-2339	-1744
96520322	36	-628	-628	-628	-819	-8027	-4767	-2340	-2343	-1761
96524685	36	-594	-594	-594	9	-8960	-6156	-2366	-2344	-1782
96529003	36	-566	-566	-566	-1171	-7933	-5169	-2389	-2348	-1800
96533376	36	-545	-545	-545	-3180	-7239	-5081	-2408	-2360	-1816
96537682	36	-523	-523	-523	-3001	-8204	-5003	-2431	-2371	-1833
96542016	36	-493	-493	-493	-1946	-8737	-3448	-2456	-2377	-1843
96546323	36	-478	-478	-478	-2060	-8697	-4769	-2481	-2383	-1858
96550621	36	-462	-462	-462	-2114	-10147	-5395	-2512	-2389	-1875
96555044	36	-427	-427	-427	-1343	-10490	-4810	-2543	-2392	-1890
96559343	36	-404	-404	-404	-2125	-8279	-5728	-2566	-2397	-1908
96563646	36	-387	-387	-387	-2329	-7538	-4982	-2586	-2403	-1923
96567951	36	-370	-370	-370	-1202	-7679	-4401	-2607	-2405	-1935
96572207	36	-362	-362	-362	-528	-7556	-4792	-2627	-2403	-1949
96576552	36	-349	-349	-349	-218	-9168	-3698	-2653	-2400	-1959
96580843	36	-332	-332	-332	-1120	-10377	-4343	-2683	-2400	-1971
96585266	36	-328	-328	-328	-2784	-9045	-4790	-2708	-2407	-1984
96589560	36	-311	-311	-311	-3045	-9087	-4186	-2734	-2414	-1995
96594003	36	-287	-287	-287	-1856	-8935	-4314	-2759	-2417	-2007
96598323	36	-280	-280	-280	-1595	-6457	-3030	-2774	-2418	-2013
96602681	36	-275	-275	-275	-1645	-6860	-2474	-2791	-2419	-2017
96607031	36	-255	-255	-255	-378	-9806	-3245	-2819	-2415	-2024
96611351	36	-224	-224	-224	-1076	-10584	-3558	-2850	-2414	-2032
96615724	36	-216	-216	-216	-3032	-9126	-4280	-2875	-2419	-2042
96620036	36	-212	-212	-212	-2302	-9657	-3527	-2903	-2422	-2050
96624348	36	-188	-188	-188	101	-10021	-2519	-2932	-2415	-2054
96628670	36	-178	-178	-178	-378	-7595	-2909	-2951	-2410	-2059
96632965	36	-172	-172	-172	-1654	-7824	-2595	-2971	-2410	-2063
96637246	36	-151	-151	-151	-1441	-9944	-3535	-3000	-2409	-2070
96693905	36	-132	-132	-132	-1390	-10463	-4785	-3030	-2407	-2083
96698355	36	-39	-39	-39	-2396	-9606	-3801	-3056	-2407	-2090
96702674	36	118	118	118	-5154	-9399	-3809	-3082	-2416	-2097
96707065	36	260	260	260	-4580	-10823	-4616	-3114	-2420	-2106
96711351	36	392	392	392	-4012	-10501	-5111	-3145	-2419	-2117
96715666	36	485	485	485	-3510	-7676	-7867	-3164	-2415	-2137
96720066	36	571	571	571	-1671	-7564	-8394	-3184	-2403	-2158
96724346	36	688	688	688	-1031	-10245	-7948	-3213	-2387	-2176
96728716	36	788	788	788	-328	-9312	-7555	-3239	-2366	-2192
96733027	36	856	856	856	-2602	-7550	-4591	-3259	-2353	-2197
96737396	36	927	927	927	-2331	-9295	-3544	-3285	-2338	-2197
96741685	36	1001	1001	1001	-2092	-9941	-2711	-3314	-2320	-2193
96745959	36	1050	1050	1050	-3090	-7734	-2836	-3334	-2306	-2190
96750273	36	1068	1068	1068	-1906	-7595	-5050	-3354	-2287	-2195
96754571	36	1101	1101	1101	-1699	-9634	-6563	-3381	-2267	-2204
96758887	36	1149	1149	1149	-486	-9031	-8513	-3406	-2242	-2222
96763182	36	1189	1189	1189	-1245	-7514	-8246	-3425	-2219	-2237
96767553	36	1249	1249	1249	-1191	-8304	-6486	-3447	-2194	-2246
96771838	36	1299	1299	1299	376	-8363	-5669	-3469	-2163	-2252
96776138	36	1307	1307	1307	-794	-6822	-3664	-3485	-2137	-2249
96780546	36	1335	1335	1335	-74	-7703	-5036	-3505	-2107	-2252
96784838	36	1378	1378	1378	-550	-8327	-6749	-3527	-2079	-2260
96789184	36	1387	1387	1387	-3382	-5001	-7035	-3536	-2062	-2270
96793470	36	1375	1375	1375	-2420	-3994	-9344	-3541	-2041	-2289
96797818	36	1384	1384	1384	-1879	-6198	-8727	-3555	-2018	-2305
96802159	36	1411	1411	1411	-1137	-5534	-9151	-3566	-1991	-2323
96806453	36	1422	1422	1422	-1040	-3738	-9642	-3570	-1965	-2342
96810741	36	1441	1441	1441	-2868	-5179	-6548	-3580	-1945	-2349
96815076	36	1491	1491	1491	-1044	-6449	-5256	-3594	-1917	-2350
96819364	36	1505	1505	1505	-1397	-3692	-4117	-3599	-1891	-2348
96823688	36	1519	1519	1519	-1269	-3256	-3988	-3601	-1864	-2345
96828002	36	1550	1550	1550	-961	-3600	-6281	-3605	-1835	-2351
96832401	36	1532	1532	1532	-3001	-28	-7528	-3595	-1815	-2361
96836706	36	1521	1521	1521	-1844	-26	-9573	-3585	-1790	-2380
96841130	36	1541	1541	1541	-2388	-3246	-10911	-3587	-1767	-2403
96845461	36	1551	1551	1551	-2142	-2210	-10704	-3585	-1744	-2425
96849847	36	1536	1536	1536	-1926	153	-10655	-3574	-1719	-2447
96854291	36	1533	1533	1533	-2453	-1638	-8649	-3571	-1697	-2461
96858717	36	1568	1568	1568	956	-2890	-7695	-3572	-1662	-2471
96863241	36	1576	1576	1576	806	-117	-6854	-3564	-1627	-2478
96867690	36	1578	1578	1578	124	-104	-4494	-3555	-1594	-2476
96872106	36	1611	1611	1611	-360	-899	-3261	-3549	-1564	-2468
96876568	36	1610	1610	1610	-4114	2276	-1653	-3532	-1547	-2455
96880989	36	1608	1608	1608	-3664	2005	-3263	-3515	-1529	-2449
96885420	36	1637	1637	1637	-2470	-1106	-5032	-3511	-1506	-2449
96889830	36	1637	1637	1637	-2462	26	-3379	-3502	-1484	-2443
96894367	36	1606	1606	1606	-1970	323	-5449	-3491	-1459	-2445
96898792	36	1602	1602	1602	-3378	-3291	-6610	-3495	-1441	-2450
96903310	36	1609	1609	1609	-2026	-2902	-7633	-3498	-1417	-2460
96907754	36	1596	1596	1596	-309	523	-10054	-3487	-1387	-2479
96912207	36	1593	1593	1593	-1426	-331	-8312	-3480	-1361	-2491
96916683	36	1604	1604	1604	-173	-1061	-8533	-3476	-1331	-2504
96921094	36	1596	1596	1596	-310	1169	-8729	-3463	-1301	-2518
96925614	36	1595	1595	1595	-1602	29	-6839	-3456	-1276	-2524
96930021	36	1624	1624	1624	-601	-1964	-7459	-3455	-1247	-2532
96934437	36	1651	1651	1651	-2303	-114	-6792	-3448	-1225	-2538
96938855	36	1650	1650	1650	-3158	15	-6757	-3440	-1205	-2544
96943276	36	1647	1647	1647	-1913	-2079	-6726	-3441	-1181	-2550
96947715	36	1646	1646	1646	-774	-1418	-3860	-3439	-1153	-2545
96952170	36	1618	1618	1618	1376	-1072	-5209	-3436	-1117	-2545
96956718	36	1618	1618	1618	446	-3659	-6399	-3442	-1085	-2549
96961147	36	1626	1626	1626	-1983	-3908	-7016	-3450	-1062	-2556
96965667	36	1599	1599	1599	-268	-2533	-11027	-3452	-1033	-2578
96970136	36	1603	1603	1603	-291	-4409	-11551	-3461	-1004	-2602
96974658	36	1600	1600	1600	-294	-4194	-12423	-3469	-976	-2630
96979123	36	1590	1590	1590	3344	-3078	-13074	-3473	-933	-2660
96983639	36	1594	1594	1594	2675	-4483	-11206	-3482	-893	-2682
96988063	36	1567	1567	1567	2321	-4164	-12726	-3491	-856	-2709
96992489	36	1566	1566	1566	3606	-4958	-12631	-3502	-813	-2737
96996917	36	1576	1576	1576	1185	-4882	-10955	-3513	-780	-2758
97001369	36	1555	1555	1555	-1431	-2099	-9952	-3514	-757	-2775
97006264	36	1554	1554	1554	-1694	-2260	-7178	-3515	-736	-2782
97062970	36	1565	1565	1565	-1184	-3314	-5718	-3520	-712	-2782
97067444	36	1543	1543	1543	-2527	-2428	-6079	-3519	-694	-2785
97071737	36	1495	1495	1495	-5568	-1483	-4937	-3514	-688	-2785
97076131	36	1460	1460	1460	-5661	-2328	-2282	-3512	-684	-2776
97080424	36	1451	1451	1451	-5743	-2434	29	-3510	-680	-2760
97084732	36	1431	1431	1431	-5719	457	1797	-3497	-676	-2739
97089128	36	1393	1393	1393	-1821	402	1826	-3484	-658	-2718
97093408	36	1371	1371	1371	-1415	-1351	624	-3477	-638	-2703
97097800	36	1339	1339	1339	-2531	-367	-2667	-3466	-624	-2701
97102078	36	1310	1310	1310	-1289	-1670	-6104	-3459	-605	-2712
97106505	36	1306	1306	1306	-2595	-2824	-5932	-3457	-592	-2724
97110800	36	1277	1277	1277	-5335	34	-6825	-3444	-589	-2740
97115123	36	1248	1248	1248	-3874	29	-7022	-3432	-582	-2757
97119411	36	1248	1248	1248	-1951	-2111	-4121	-3427	-567	-2764
97123705	36	1248	1248	1248	-1850	-122	-2195	-3415	-551	-2762
97128035	36	1239	1239	1239	-1565	1943	-497	-3395	-535	-2755
97132300	36	1233	1233	1233	182	-109	135	-3383	-512	-2746
97136648	36	1241	1241	1241	155	-446	-559	-3373	-490	-2739
97141014	36	1228	1228	1228	-3648	2842	135	-3350	-482	-2730
97145351	36	1214	1214	1214	-3253	2213	550	-3329	-473	-2720
97149713	36	1216	1216	1216	-2612	1205	741	-3312	-461	-2709
97154019	36	1204	1204	1204	-5892	3653	-967	-3286	-462	-2705
97158425	36	1179	1179	1179	-5202	3370	-3118	-3261	-462	-2709
97162737	36	1186	1186	1186	-2480	786	-4044	-3246	-450	-2717
97167034	36	1178	1178	1178	-906	1696	-6261	-3227	-433	-2734
97171424	36	1154	1154	1154	555	2434	-5861	-3206	-410	-2748
97175673	36	1158	1158	1158	1876	-790	-4487	-3197	-383	-2758
97179965	36	1167	1167	1167	1687	-1388	-3543	-3190	-356	-2764
97184252	36	1159	1159	1159	-1563	758	-1322	-3176	-341	-2761
97188555	36	1152	1152	1152	-1415	-535	363	-3166	-327	-2752
97192833	36	1169	1169	1169	-649	-1292	1794	-3160	-309	-2737
97197094	36	1159	1159	1159	-3850	1915	2320	-3141	-304	-2721
97201479	36	1136	1136	1136	-3431	1687	1656	-3123	-297	-2707
97205764	36	1148	1148	1148	-761	-650	-431	-3114	-281	-2702
97210107	36	1135	1135	1135	-65	1165	-4797	-3098	-261	-2713
97214379	36	1102	1102	1102	-1247	1465	-7171	-3081	-247	-2732
97218648	36	1104	1104	1104	-3063	-2145	-7435	-3078	-240	-2753
97223156	36	1110	1110	1110	-4041	-1892	-6766	-3073	-237	-2771
97227588	36	1103	1103	1103	-6351	1436	-4297	-3056	-242	-2779
97232078	36	1102	1102	1102	-5951	731	-1718	-3043	-246	-2778
97236481	36	1114	1114	1114	-1723	285	504	-3031	-234	-2768
97240878	36	1099	1099	1099	-1141	3215	1674	-3008	-219	-2754
97245301	36	1079	1079	1079	-798	2518	81	-2987	-204	-2745
97249691	36	1099	1099	1099	920	-343	-3453	-2978	-182	-2750
97254129	36	1095	1095	1095	-1270	1008	-5341	-2963	-168	-2762
97258506	36	1060	1060	1060	-4327	2419	-5203	-2943	-167	-2774
97263002	36	1048	1048	1048	-4854	343	-4576	-2931	-168	-2783
97267390	36	1052	1052	1052	-2149	-117	-4021	-2920	-159	-2790
97271884	36	1034	1034	1034	-1932	2795	-2590	-2899	-149	-2792
97276299	36	1028	1028	1028	-1754	2463	-1261	-2879	-138	-2788
97280742	36	1046	1046	1046	2278	1465	-2319	-2863	-113	-2788
97285215	36	1035	1035	1035	1971	4336	-2206	-2836	-88	-2787
97289609	36	1031	1031	1031	1483	3697	-2864	-2811	-65	-2789
97294117	36	1043	1043	1043	1637	2161	-4269	-2792	-42	-2796
97298537	36	1020	1020	1020	-1490	4316	-3349	-2765	-31	-2800
97302940	36	985	985	985	-2154	4176	-3025	-2739	-23	-2803
97307352	36	995	995	995	-2610	543	-3112	-2727	-16	-2805
97311773	36	996	996	996	-2395	478	-2835	-2715	-9	-2807
97316209	36	962	962	962	-862	2458	-3027	-2695	3	-2809
97320640	36	961	961	961	764	639	-3761	-2683	21	-2814
97325150	36	972	972	972	4207	382	-4133	-2671	53	-2820
97329581	36	954	954	954	3672	2524	-2939	-2652	83	-2822
97334115	36	948	948	948	863	1029	-2635	-2638	101	-2822
97338564	36	946	946	946	-1613	-763	-2535	-2631	110	-2822
97343073	36	927	927	927	-4190	355	-334	-2620	109	-2813
97347513	36	911	911	911	-3926	620	78	-2608	108	-2803
97351911	36	913	913	913	-3651	912	441	-2595	108	-2792
97356436	36	897	897	897	-2068	3018	-1417	-2574	115	-2787
97360862	36	859	859	859	357	3983	-3798	-2549	129	-2792
97365307	36	853	853	853	1028	1500	-3597	-2534	147	-2796
97369701	36	847	847	847	871	1321	-3620	-2520	163	-2799
97374112	36	832	832	832	-1674	3375	-2064	-2497	170	-2796
97378544	36	827	827	827	-3255	2755	-1417	-2478	170	-2791
97435191	36	824	824	824	-2884	2098	-1966	-2460	172	-2788
97439645	36	756	756	756	-4035	2001	-1463	-2442	168	-2782
97443951	36	625	625	625	-4770	955	-831	-2428	159	-2775
97448284	36	518	518	518	-3917	-1097	-537	-2421	152	-2769
97452592	36	421	421	421	-4150	-738	-233	-2413	142	-2762
97456987	36	330	330	330	-3209	1765	-431	-2395	135	-2757
97461295	36	251	251	251	437	2930	-810	-2372	140	-2754
97465695	36	187	187	187	2671	3587	-522	-2347	153	-2751
97470005	36	128	128	128	1113	4448	-898	-2319	159	-2750
97474290	36	63	63	63	-693	3819	-2187	-2292	157	-2754
97478643	36	4	4	4	-2410	1864	-3185	-2273	147	-2763
97482945	36	-39	-39	-39	-4739	257	-2323	-2261	128	-2769
97487211	36	-64	-64	-64	-5745	296	-690	-2248	105	-2769
97491530	36	-104	-104	-104	-4276	2633	750	-2226	86	-2764
97495793	36	-137	-137	-137	-377	3988	1288	-2199	82	-2757
97500114	36	-157	-157	-157	1610	4772	-1072	-2169	86	-2760
97504849	36	-187	-187	-187	2116	5105	-3394	-2138	91	-2771
97509292	36	-220	-220	-220	1957	4000	-3818	-2110	95	-2785
97513599	36	-248	-248	-248	-814	2304	-2987	-2090	87	-2795
97517971	36	-255	-255	-255	-3623	774	-1890	-2075	69	-2801
97522284	36	-267	-267	-267	-4699	1389	-1507	-2058	47	-2806
97526621	36	-284	-284	-284	-3077	2953	-462	-2035	30	-2808
97530997	36	-296	-296	-296	785	4199	-853	-2007	28	-2810
